 ལས  འདས་པ 						ལས 	འདས་པ 	-ར 	བསྟོད་པ 	སློབ་དཔོན 	ཆེན་པོ 	bstod tshogs ka_.txt	     ལས  འདས་པ  -ར  བསྟོད་པ  སློབ་དཔོན  ཆེན་པོ 
 ལས  རིང་བ 						ལས 	རིང་བ 	།_། 	དངོས་དང 	དངོས་པོ 	མེད 	bstod tshogs ka_.txt	     ལས  རིང་བ  །_།  དངོས་དང  དངོས་པོ  མེད 
 ལས  ཤིན་ཏུ་འདས 						ལས 	ཤིན་ཏུ་འདས 	།_། 	ཚིག་ལས 	འདས་པ 	-འི 	bstod tshogs ka_.txt	     ལས  ཤིན་ཏུ་འདས  །_།  ཚིག་ལས  འདས་པ  -འི 
 ལས  ཁྱེད 						ལས 	ཁྱེད 	སྐྱོབ་མཛད 	།_། 	བདག་ནི 	སྡུག་བསྔལ 	bstod tshogs ka_.txt	     ལས  ཁྱེད  སྐྱོབ་མཛད  །_།  བདག་ནི  སྡུག་བསྔལ 
 ལས  བདག་གིས་དགེ 						ལས 	བདག་གིས་དགེ 	བསགས་པ 	།_། 	གང་ཡིན 	དེ 	bstod tshogs ka_.txt	     ལས  བདག་གིས་དགེ  བསགས་པ  །_།  གང་ཡིན  དེ 
 ལས  །_། 						ལས 	།_། 	སྟོན་པ 	-འི 	ཉན་ཐོས 	རབ 	bstod tshogs ka_.txt	     ལས  །_།  སྟོན་པ  -འི  ཉན་ཐོས  རབ 
 ལས  །_། 						ལས 	།_། 	སླར་ཡང 	སྐུ་ཚེ 	བྱིན 	བརླབས་པ 	bstod tshogs ka_.txt	     ལས  །_།  སླར་ཡང  སྐུ་ཚེ  བྱིན  བརླབས་པ 
 ལས  ཟས་གཙང་ཤཱཀ 						ལས 	ཟས་གཙང་ཤཱཀ 	རིགས་འཁྲུངས 	།_། 	སྐུ 	བཞེངས 	bstod tshogs ka_.txt	     ལས  ཟས་གཙང་ཤཱཀ  རིགས་འཁྲུངས  །_།  སྐུ  བཞེངས 
 ལས  བབས་ནས 						ལས 	བབས་ནས 	མཛད་པ 	ཀུན་གྱི་མཐར 	།_། 	ཙུན 	bstod tshogs ka_.txt	     ལས  བབས་ནས  མཛད་པ  ཀུན་གྱི་མཐར  །_།  ཙུན 
 ལས  བབས་ནས 						ལས 	བབས་ནས 	གླང་ཆེན 	ལྟར 	གཤེགས་ཏེ 	།_། 	bstod tshogs ka_.txt	     ལས  བབས་ནས  གླང་ཆེན  ལྟར  གཤེགས་ཏེ  །_། 
 ལས  རྒྱལ 						ལས 	རྒྱལ 	མཛད 	ཕྱག 	འཚལ་ལོ 	།_། 	bstod tshogs ka_.txt	     ལས  རྒྱལ  མཛད  ཕྱག  འཚལ་ལོ  །_། 
 ལས  །_། 						ལས 	།_། 	བསོད 	ནམ 	-ས 	བདག་གིས་གང 	bstod tshogs ka_.txt	     ལས  །_།  བསོད  ནམ  -ས  བདག་གིས་གང 
།_།  ལས ་གང་ལེགས་དང 	འདི 	-ར 	འཁོར་འདབ 	རྣམས་ཀྱི་ཕྱིར 	།_། 	ལས	་གང་ལེགས་དང 	ཉེས་བྱས་པ 	།_། 	དེ་ཡིས 	བདག་ནི 	bstod tshogs ka_.txt	འདི  -ར  འཁོར་འདབ  རྣམས་ཀྱི་ཕྱིར  །_།  ལས ་གང་ལེགས་དང  ཉེས་བྱས་པ  །_།  དེ་ཡིས  བདག་ནི 
།_།  ལས ་ཀྱི 	འཇིག 	རྟེན 	ཕ་རོལ 	འཚལ་མ་གྱུར 	།_། 	ལས	་ཀྱི 	སྲད་བུ 	-ས 	དཀྲིས་པ 	-ས་ན 	bstod tshogs ka_.txt	འཇིག  རྟེན  ཕ་རོལ  འཚལ་མ་གྱུར  །_།  ལས ་ཀྱི  སྲད་བུ  -ས  དཀྲིས་པ  -ས་ན 
 ལས ་ལ 						ལས	་ལ 	།_། 	ཞེ 	འགྲས 	གྱུར་པ་གང་གིས་ཀྱང 	bstod tshogs ka_.txt	     ལས ་ལ  །_།  ཞེ  འགྲས  གྱུར་པ་གང་གིས་ཀྱང 
།_།  ལས ་ཀྱི 	རྟག 	ཉིད་དང 	རྗེས 	འབྲང་ཞིང 	།_། 	ལས	་ཀྱི 	གླགས་ལ 	དོགས 	བཅས་པ 	།_། 	bstod tshogs ka_.txt	རྟག  ཉིད་དང  རྗེས  འབྲང་ཞིང  །_།  ལས ་ཀྱི  གླགས་ལ  དོགས  བཅས་པ  །_། 
 ལས  དཔག་མེད་ཅན 						ལས 	དཔག་མེད་ཅན 	།_། 	རང 	བྱུང 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     ལས  དཔག་མེད་ཅན  །_།  རང  བྱུང  ཁྱོད་ལ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	བསྟོད་པ 	གླེང 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  བསྟོད་པ  གླེང 
 ལས  རྣམས་ཀྱིས 						ལས 	རྣམས་ཀྱིས 	།_། 	ཁྱོད་ནི 	གཞི 	རྟེན 	bstod tshogs ka_.txt	     ལས  རྣམས་ཀྱིས  །_།  ཁྱོད་ནི  གཞི  རྟེན 
 ལས  །_། 						ལས 	།_། 	སོས་པ 	རྣམས 	ལ 	-འང 	bstod tshogs ka_.txt	     ལས  །_།  སོས་པ  རྣམས  ལ  -འང 
 ལས ་ནི 						ལས	་ནི 	མ 	བགྱིས་པར 	།_། 	གོ 	bstod tshogs ka_.txt	     ལས ་ནི  མ  བགྱིས་པར  །_།  གོ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེད་པ་ཞེས 	བྱ་བ་ལས 	རྒྱུ 	-འི 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེད་པ་ཞེས  བྱ་བ་ལས  རྒྱུ  -འི 
 ལས ་ནི 						ལས	་ནི 	ཤིན་ཏུ་ཆུང 	།_། 	ཁྱོད་ནི 	ཡོན་ཏན 	bstod tshogs ka_.txt	     ལས ་ནི  ཤིན་ཏུ་ཆུང  །_།  ཁྱོད་ནི  ཡོན་ཏན 
 ལས ་ཅན 						ལས	་ཅན 	།_། 	ཇི 	ལྟར 	གཞན་ལ 	bstod tshogs ka_.txt	     ལས ་ཅན  །_།  ཇི  ལྟར  གཞན་ལ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	དཔེ་མེད 	པར 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  དཔེ་མེད  པར 
 ལས  བདུད་ལས 						ལས 	བདུད་ལས 	རྣམ་པ 	-ར་རྒྱལ 	།_། 	རྗེས་སུ 	bstod tshogs ka_.txt	     ལས  བདུད་ལས  རྣམ་པ  -ར་རྒྱལ  །_།  རྗེས་སུ 
 ལས  རྒྱལ་བ 						ལས 	རྒྱལ་བ 	-ར་འགྱུར 	།_། 	ཁྱོད་ནི 	བདུད་ལས 	bstod tshogs ka_.txt	     ལས  རྒྱལ་བ  -ར་འགྱུར  །_།  ཁྱོད་ནི  བདུད་ལས 
 ལས  རྒྱལ་གྱུར 						ལས 	རྒྱལ་གྱུར 	།_། 	སྐྱེ་བོ 	གཞན་དང 	ཐུན་མོང་གང 	bstod tshogs ka_.txt	     ལས  རྒྱལ་གྱུར  །_།  སྐྱེ་བོ  གཞན་དང  ཐུན་མོང་གང 
 ལས  རྒྱལ་དེ 						ལས 	རྒྱལ་དེ 	སྨོས་ཅི 	།_། 	འོད 	ཟེར 	bstod tshogs ka_.txt	     ལས  རྒྱལ་དེ  སྨོས་ཅི  །_།  འོད  ཟེར 
 ལས  །_། 						ལས 	།_། 	རྒྱལ 	བར 	མཛད་པ་ཅི་ཞིག་མཚར 	།_། 	bstod tshogs ka_.txt	     ལས  །_།  རྒྱལ  བར  མཛད་པ་ཅི་ཞིག་མཚར  །_། 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	རྨད་དུ 	བྱུང་བ 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  རྨད་དུ  བྱུང་བ 
 ལས  གསལ་བ 						ལས 	གསལ་བ 	-ར 	གྱུར་པ་ན 	།_། 	གང་གི 	bstod tshogs ka_.txt	     ལས  གསལ་བ  -ར  གྱུར་པ་ན  །_།  གང་གི 
སྐུ  ལས ་མ 	བྱད་བཟང 	འབར་བ 	།_། 	ཁྱོད་ཀྱི 	སྐུ 	ལས	་མ 	གཏོགས་པ 	།_། 	དེ 	བཞིན 	bstod tshogs ka_.txt	བྱད་བཟང  འབར་བ  །_།  ཁྱོད་ཀྱི  སྐུ  ལས ་མ  གཏོགས་པ  །_།  དེ  བཞིན 
 ལས  ལྷག་པ 						ལས 	ལྷག་པ 	-འི་སྐུ 	།_། 	གཞན་དང 	མཚུངས 	bstod tshogs ka_.txt	     ལས  ལྷག་པ  -འི་སྐུ  །_།  གཞན་དང  མཚུངས 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	སྐུ་ལ 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  སྐུ་ལ  བསྟོད་པ་ཞེས 
 ལས  ལྷག་པར 						ལས 	ལྷག་པར 	།_། 	གཞན 	དོན 	རྗེས་སུ 	bstod tshogs ka_.txt	     ལས  ལྷག་པར  །_།  གཞན  དོན  རྗེས་སུ 
 ལས  ལ 						ལས 	ལ 	-འང 	དྲང་བ 	-ར་མཛད 	།_། 	bstod tshogs ka_.txt	     ལས  ལ  -འང  དྲང་བ  -ར་མཛད  །_། 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	ཐུགས་རྗེ་ལ 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  ཐུགས་རྗེ་ལ  བསྟོད་པ་ཞེས 
 ལས  རྣམས་ཀྱང 						ལས 	རྣམས་ཀྱང 	རབ་ཏུ་བཟོ 	།_། 	དེ་ཡིས 	རིན་ཆེན 	bstod tshogs ka_.txt	     ལས  རྣམས་ཀྱང  རབ་ཏུ་བཟོ  །_།  དེ་ཡིས  རིན་ཆེན 
 ལས  མཉན་ན 						ལས 	མཉན་ན 	སྙན་པ་ཡི 	།_། 	གསུང 	འདི་དག་ནི 	bstod tshogs ka_.txt	     ལས  མཉན་ན  སྙན་པ་ཡི  །_།  གསུང  འདི་དག་ནི 
 ལས  །_། 						ལས 	།_། 	བདུད 	རྩི 	འཛག་པ 	བཞིན་དུ་གདའ 	bstod tshogs ka_.txt	     ལས  །_།  བདུད  རྩི  འཛག་པ  བཞིན་དུ་གདའ 
 ལས  བདག 						ལས 	བདག 	གི 	-ར 	བྱ་བ 	།_། 	bstod tshogs ka_.txt	     ལས  བདག  གི  -ར  བྱ་བ  །_། 
 ལས  །_། 						ལས 	།_། 	ཁྱོད 	གསུང 	ཀུན་དང 	འཚམ་པ 	bstod tshogs ka_.txt	     ལས  །_།  ཁྱོད  གསུང  ཀུན་དང  འཚམ་པ 
 ལས  ལྡང་བ 						ལས 	ལྡང་བ 	-འི 	དུས་སུ་ནི 	།_། 	ཐོས 	bstod tshogs ka_.txt	     ལས  ལྡང་བ  -འི  དུས་སུ་ནི  །_།  ཐོས 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	གསུང་ལ 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  གསུང་ལ  བསྟོད་པ་ཞེས 
 ལས  རྣམས་ལའང 						ལས 	རྣམས་ལའང 	།_། 	བྱས་པ 	གཟོ་བ 	-ས 	bstod tshogs ka_.txt	     ལས  རྣམས་ལའང  །_།  བྱས་པ  གཟོ་བ  -ས 
 ལས ་རྣམ 						ལས	་རྣམ 	འགྲོལ་ཕྱིར 	།_། 	བྱིས་པ 	སློབ་དང 	bstod tshogs ka_.txt	     ལས ་རྣམ  འགྲོལ་ཕྱིར  །_།  བྱིས་པ  སློབ་དང 
 ལས  འདི་ནི 						ལས 	འདི་ནི 	ཁྱད 	ཆེས་འཕགས 	།_། 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     ལས  འདི་ནི  ཁྱད  ཆེས་འཕགས  །_།  ཁྱོད་ཀྱི 
 ལས  གཞན་ལ 						ལས 	གཞན་ལ 	མཆིས 	མ་ལགས 	།_། 	རིག་པ 	bstod tshogs ka_.txt	     ལས  གཞན་ལ  མཆིས  མ་ལགས  །_།  རིག་པ 
 ལས ་ནི 						ལས	་ནི 	།_། 	སྡུག 	བསྔལ 	ཆེན་པོ 	bstod tshogs ka_.txt	     ལས ་ནི  །_།  སྡུག  བསྔལ  ཆེན་པོ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	བསྟན་པ་ལ 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  བསྟན་པ་ལ  བསྟོད་པ་ཞེས 
 ལས  ངོ་མཚར 						ལས 	ངོ་མཚར 	མ 	མཆིས་ལགས 	།_། 	བསྒྲགས་པ 	bstod tshogs ka_.txt	     ལས  ངོ་མཚར  མ  མཆིས་ལགས  །_།  བསྒྲགས་པ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	སྨོན་ལམ་གྱི 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  སྨོན་ལམ་གྱི  བསྟོད་པ་ཞེས 
 ལས ་ནི 						ལས	་ནི 	འདའ 	སླད་དུ 	།_། 	མུན 	bstod tshogs ka_.txt	     ལས ་ནི  འདའ  སླད་དུ  །_།  མུན 
 ལས  ཐ 						ལས 	ཐ 	དད 	མེད་པ་ཡིས 	།_། 	རྒྱུ 	bstod tshogs ka_.txt	     ལས  ཐ  དད  མེད་པ་ཡིས  །_།  རྒྱུ 
བྱ་བ  ལས ་ལམ་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ 	ལས	་ལམ་ལ 	འཇུག་པ་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ 	bstod tshogs ka_.txt	བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ  ལས ་ལམ་ལ  འཇུག་པ་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ 
 ལས  །_། 						ལས 	།_། 	འདའ 	བར 	འགྱུར་བ 	མ 	bstod tshogs ka_.txt	     ལས  །_།  འདའ  བར  འགྱུར་བ  མ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	དཀའ་བ 	མཛད་པ་ལ 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  དཀའ་བ  མཛད་པ་ལ 
 ལས  བགྱིས་པ 						ལས 	བགྱིས་པ 	-འི 	མལ 	སྤངས་ནས 	།_། 	bstod tshogs ka_.txt	     ལས  བགྱིས་པ  -འི  མལ  སྤངས་ནས  །_། 
 ལས  །_། 						ལས 	།_། 	ཚིམ 	མཛད 	མཆོག 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     ལས  །_།  ཚིམ  མཛད  མཆོག  ཁྱོད་ལ 
 ལས  །_། 						ལས 	།_། 	འདྲེན 	མཛད 	མཆོག 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     ལས  །_།  འདྲེན  མཛད  མཆོག  ཁྱོད་ལ 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	མཁས་པ 	-ར 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  མཁས་པ  -ར 
 ལས  རྒྱལ 						ལས 	རྒྱལ 	གྱུར་པ 	།_། 	བདུད 	ཀུན་ལས 	bstod tshogs ka_.txt	     ལས  རྒྱལ  གྱུར་པ  །_།  བདུད  ཀུན་ལས 
 ལས  ལྡོག་པ་དང 						ལས 	ལྡོག་པ་དང 	།_། 	གནས་ལ 	ཞུགས་ལ 	ཕྱག 	bstod tshogs ka_.txt	     ལས  ལྡོག་པ་དང  །_།  གནས་ལ  ཞུགས་ལ  ཕྱག 
 ལས  ཞི 						ལས 	ཞི 	གྱུར་པ 	།_། 	ཁྱོད 	ལ 	bstod tshogs ka_.txt	     ལས  ཞི  གྱུར་པ  །_།  ཁྱོད  ལ 
 ལས ་ཀྱི 						ལས	་ཀྱི 	།_། 	ཡོན་ཏན 	ཆ་ཙམ 	བརྗོད་པ 	bstod tshogs ka_.txt	     ལས ་ཀྱི  །_།  ཡོན་ཏན  ཆ་ཙམ  བརྗོད་པ 
 ལས  འདི 						ལས 	འདི 	-འི 	འབྲས་བུ 	འཁྲུངས་པ 	-ས་ནི 	bstod tshogs ka_.txt	     ལས  འདི  -འི  འབྲས་བུ  འཁྲུངས་པ  -ས་ནི 
 ལས  སྤོབས་པ 						ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	བུ་ལོན 	མེད་པ 	bstod tshogs ka_.txt	     ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ་བ་ལས  བུ་ལོན  མེད་པ 
 ལས ་ཞེས 						ལས	་ཞེས 	བྱ་བ 	འདི་དག་ནི 	དགེ་བ 	-འི 	bstod tshogs ka_.txt	     ལས ་ཞེས  བྱ་བ  འདི་དག་ནི  དགེ་བ  -འི 
 ལས ་ཀྱང་ཞེས 						ལས	་ཀྱང་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	མི་མཐུན་པ 	-འི 	bstod tshogs ka_.txt	     ལས ་ཀྱང་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  མི་མཐུན་པ  -འི 
 ལས  མངའ་བ 						ལས 	མངའ་བ 	-ར 	མི 	བཞེད 	ཅེས་བྱ་བ 	bstod tshogs ka_.txt	     ལས  མངའ་བ  -ར  མི  བཞེད  ཅེས་བྱ་བ 
།_  ལས ་དང 	།_ 	ཉོན་མོངས་པ་དང 	།_ 	སྐྱེ་བ་དང 	།_ 	ལས	་དང 	།_ 	ཐབས་དང 	།_ 	སེམས 	bstod tshogs ka_.txt	།_  ཉོན་མོངས་པ་དང  །_  སྐྱེ་བ་དང  །_  ལས ་དང  །_  ཐབས་དང  །_  སེམས 
 ལས ་ཞེས 						ལས	་ཞེས 	བྱ་བ 	འདི་དག་གིས 	ནི་ལ 	-ས་ལ 	bstod tshogs ka_.txt	     ལས ་ཞེས  བྱ་བ  འདི་དག་གིས  ནི་ལ  -ས་ལ 
མྱ་ངན  ལས ་མི 	སྨོན་ལམ 	ཇི་སྲིད 	བར 	ཡོངས་སུ 	མྱ་ངན 	ལས	་མི 	འདའ་བ་ཡིན་ནོ 	།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	bstod tshogs ka_.txt	སྨོན་ལམ  ཇི་སྲིད  བར  ཡོངས་སུ  མྱ་ངན  ལས ་མི  འདའ་བ་ཡིན་ནོ  །_།  ཡོན་ཏན  མཐའ་ཡས་པ 
 ལས  །_། 						ལས 	།_། 	ཐབས་དང 	རབ་ཏུ 	སྨིན 	བྱ་བ 	bstod tshogs ka_.txt	     ལས  །_།  ཐབས་དང  རབ་ཏུ  སྨིན  བྱ་བ 
 ལས  འདས་པ་ལ 						ལས 	འདས་པ་ལ 	བསྟོད་པ 	།_ 	འཇམ 	དཔལ་གཞོན 	bstod tshogs ka_.txt	     ལས  འདས་པ་ལ  བསྟོད་པ  །_  འཇམ  དཔལ་གཞོན 
 ལས  འདས་པ་ལ 						ལས 	འདས་པ་ལ 	བསྟོད་པ 	སློབ་དཔོན 	ཆེན་པོ 	དཔལ་ལྡན 	bstod tshogs ka_.txt	     ལས  འདས་པ་ལ  བསྟོད་པ  སློབ་དཔོན  ཆེན་པོ  དཔལ་ལྡན 
དག་པ  ལས ་མི 	ཆོས་ཉིད 	ཤིན་ཏུ 	རྣམ་པ 	-ར 	དག་པ 	ལས	་མི 	འདའ་བ་ཞེས 	བྱ་བ 	-འི 	དོན་ཏོ 	bstod tshogs ka_.txt	ཆོས་ཉིད  ཤིན་ཏུ  རྣམ་པ  -ར  དག་པ  ལས ་མི  འདའ་བ་ཞེས  བྱ་བ  -འི  དོན་ཏོ 
རང་བཞིན  ལས ་མི་འདའོ 	དངོས་པོ 	འགའ་ཡང 	སྟོང་པ 	ཉིད་ཀྱི 	རང་བཞིན 	ལས	་མི་འདའོ 	།_། 	དེའི 	ཕྱིར 	རང་བཞིན 	bstod tshogs ka_.txt	དངོས་པོ  འགའ་ཡང  སྟོང་པ  ཉིད་ཀྱི  རང་བཞིན  ལས ་མི་འདའོ  །_།  དེའི  ཕྱིར  རང་བཞིན 
 ལས  འདས་པ 						ལས 	འདས་པ 	།_ 	སངས 	རྒྱས་ལ 	སོགས་པ 	bstod tshogs ka_.txt	     ལས  འདས་པ  །_  སངས  རྒྱས་ལ  སོགས་པ 
 ལས  གཞན 						ལས 	གཞན 	ཚིགས་སུ 	བཅད་པ་གསུམ་ནི 	ཀླན་ཀ 	ངན་པ 	bstod tshogs ka_.txt	     ལས  གཞན  ཚིགས་སུ  བཅད་པ་གསུམ་ནི  ཀླན་ཀ  ངན་པ 
 ལས  །_ 						ལས 	།_ 	སུ 	དག 	སངས་རྒྱས 	ཆོས 	bstod tshogs ka_.txt	     ལས  །_  སུ  དག  སངས་རྒྱས  ཆོས 
 ལས ་ནི 						ལས	་ནི 	།_། 	སེམས 	ཅན 	ཁམས་ལ 	bstod tshogs ka_.txt	     ལས ་ནི  །_།  སེམས  ཅན  ཁམས་ལ 
 ལས  །_ 						ལས 	།_ 	དེ་ལ 	གཅིག་པུ 	དཔེ 	-ར 	bstod tshogs ka_.txt	     ལས  །_  དེ་ལ  གཅིག་པུ  དཔེ  -ར 
 ལས ་བྱུང 						ལས	་བྱུང 	།_། 	ཞེས 	བྱ་བ་ལ 	སོགས་པ 	bstod tshogs ka_.txt	     ལས ་བྱུང  །_།  ཞེས  བྱ་བ་ལ  སོགས་པ 
 ལས  བྱུང་བ་ནི 						ལས 	བྱུང་བ་ནི 	ཡང་དག 	པར 	བྱུང་བའོ 	།_། 	bstod tshogs ka_.txt	     ལས  བྱུང་བ་ནི  ཡང་དག  པར  བྱུང་བའོ  །_། 
 ལས ་ནི 						ལས	་ནི 	བདག་ཉིད 	ཆེན་པོ 	-འི 	ཐུགས་རྗེ 	bstod tshogs ka_.txt	     ལས ་ནི  བདག་ཉིད  ཆེན་པོ  -འི  ཐུགས་རྗེ 
 ལས  བྱུང་ཞེས 						ལས 	བྱུང་ཞེས 	བྱ་བ 	འདི་ཉིད་ནི 	མཇུག 	སྡུད་པ་ཡིན་ཏེ 	bstod tshogs ka_.txt	     ལས  བྱུང་ཞེས  བྱ་བ  འདི་ཉིད་ནི  མཇུག  སྡུད་པ་ཡིན་ཏེ 
 ལས  ཡོངས་སུ 						ལས 	ཡོངས་སུ 	བསྐྱབ་པ 	-ར 	འདོད་པ 	-འི 	bstod tshogs ka_.txt	     ལས  ཡོངས་སུ  བསྐྱབ་པ  -ར  འདོད་པ  -འི 
 ལས  འདས་ན 						ལས 	འདས་ན 	འདི 	ཐམས་ཅད་ཀྱང 	རྗེས་སུ 	འགྲོ་བ 	bstod tshogs ka_.txt	     ལས  འདས་ན  འདི  ཐམས་ཅད་ཀྱང  རྗེས་སུ  འགྲོ་བ 
 ལས  འདས་པ 						ལས 	འདས་པ 	ཡིན་པ 	-འི 	ཕྱིར 	འཁོར་བ 	bstod tshogs ka_.txt	     ལས  འདས་པ  ཡིན་པ  -འི  ཕྱིར  འཁོར་བ 
 ལས  འདས་པ 						ལས 	འདས་པ 	ཉེ་བ 	-ར 	བསྟན་ནས 	གཞན་དུ 	bstod tshogs ka_.txt	     ལས  འདས་པ  ཉེ་བ  -ར  བསྟན་ནས  གཞན་དུ 
 ལས  འདས་པ 						ལས 	འདས་པ 	ཉེ་བ 	-ར 	སྟོན་པ 	-འི 	bstod tshogs ka_.txt	     ལས  འདས་པ  ཉེ་བ  -ར  སྟོན་པ  -འི 
 ལས  འདས་པ 						ལས 	འདས་པ 	ཉེ་བ 	-ར 	བསྟན་པ 	-ས་ནི 	bstod tshogs ka_.txt	     ལས  འདས་པ  ཉེ་བ  -ར  བསྟན་པ  -ས་ནི 
 ལས  འདས་པ 						ལས 	འདས་པ 	རྣམས་ཀྱང 	མཛད་པ 	-འི 	རྒྱུན 	bstod tshogs ka_.txt	     ལས  འདས་པ  རྣམས་ཀྱང  མཛད་པ  -འི  རྒྱུན 
 ལས  འདས་པ 						ལས 	འདས་པ 	མེད་པ 	-འི 	ཕྱིར 	རོ 	bstod tshogs ka_.txt	     ལས  འདས་པ  མེད་པ  -འི  ཕྱིར  རོ 
 ལས ་ནི 						ལས	་ནི 	མཆོག་གི 	དངོས་གྲུབ 	སྩོལ་ཞེས 	འབྱུང་སྟེ 	bstod tshogs ka_.txt	     ལས ་ནི  མཆོག་གི  དངོས་གྲུབ  སྩོལ་ཞེས  འབྱུང་སྟེ 
 ལས  གསུངས་པ 						ལས 	གསུངས་པ 	-འི 	མཆོག་གི 	དངོས་གྲུབ་བམ 	།_ 	bstod tshogs ka_.txt	     ལས  གསུངས་པ  -འི  མཆོག་གི  དངོས་གྲུབ་བམ  །_ 
རྒྱུད་གང  ལས ་དམ 	རྒྱུ་མཚན 	བདག་ལ 	སྩོལ་ཅིག་པའོ 	།_། 	རྒྱུད་གང 	ལས	་དམ 	ཚིག་སྟེ 	ངེས་པ་གསུམ་པོ 	སངས་རྒྱས་དང 	_།_ 	bstod tshogs ka_.txt	རྒྱུ་མཚན  བདག་ལ  སྩོལ་ཅིག་པའོ  །_།  རྒྱུད་གང  ལས ་དམ  ཚིག་སྟེ  ངེས་པ་གསུམ་པོ  སངས་རྒྱས་དང  _།_ 
 ལས  བྱར་རུང་བ 						ལས 	བྱར་རུང་བ 	ཉིད་དུ 	།_། 	གང་གི 	བྱང་ཆུབ 	bstod tshogs ka_.txt	     ལས  བྱར་རུང་བ  ཉིད་དུ  །_།  གང་གི  བྱང་ཆུབ 
 ལས  འདས་པ 						ལས 	འདས་པ 	-འི 	ཕུན 	སུམ 	ཚོགས་པ 	bstod tshogs ka_.txt	     ལས  འདས་པ  -འི  ཕུན  སུམ  ཚོགས་པ 
 ལས  བསོད་ནམས 						ལས 	བསོད་ནམས 	རྒྱ་ཆེན་གང 	ཐོབ་དེས 	།_། 	སེམས 	bstod tshogs ka_.txt	     ལས  བསོད་ནམས  རྒྱ་ཆེན་གང  ཐོབ་དེས  །_།  སེམས 
