 ཏེ  འགྲོ་བ་ལ་ཞེས 						ཏེ 	འགྲོ་བ་ལ་ཞེས 	བྱ་བ 	-ར 	སྦྱར་རོ 	།_། 	bstod tshogs ka_.txt	     ཏེ  འགྲོ་བ་ལ་ཞེས  བྱ་བ  -ར  སྦྱར་རོ  །_། 
 ཏེ  །_ 						ཏེ 	།_ 	གང 	དག་ལ 	གཞན་ལ 	ཕན་པ 	bstod tshogs ka_.txt	     ཏེ  །_  གང  དག་ལ  གཞན་ལ  ཕན་པ 
 ཏེ  །_ 						ཏེ 	།_ 	འདིར 	ཚིག་གི 	མདོ་ནི 	དེ་ལྟ 	bstod tshogs ka_.txt	     ཏེ  །_  འདིར  ཚིག་གི  མདོ་ནི  དེ་ལྟ 
 ཏེ  །_ 						ཏེ 	།_ 	ཚིགས་སུ 	བཅད་པ 	དང་པོ་དང 	ཐ་མ 	bstod tshogs ka_.txt	     ཏེ  །_  ཚིགས་སུ  བཅད་པ  དང་པོ་དང  ཐ་མ 
 ཏེ  །_ 						ཏེ 	།_ 	ཇི 	ལྟར 	ན་མཉམ་པ 	ཉིད་དང 	bstod tshogs ka_.txt	     ཏེ  །_  ཇི  ལྟར  ན་མཉམ་པ  ཉིད་དང 
 ཏེ  །_ 						ཏེ 	།_ 	ཇི 	སྐད་དུ 	དེ་བཞིན 	གཤེགས་པ 	bstod tshogs ka_.txt	     ཏེ  །_  ཇི  སྐད་དུ  དེ་བཞིན  གཤེགས་པ 
 ཏེ  །_ 						ཏེ 	།_ 	འདི་ནི 	མཉམ་པ 	-འི 	དཔེ 	bstod tshogs ka_.txt	     ཏེ  །_  འདི་ནི  མཉམ་པ  -འི  དཔེ 
 ཏེ  །_ 						ཏེ 	།_ 	ཇི 	སྐད་དུ 	།_ 	ཡུལ་དང 	bstod tshogs ka_.txt	     ཏེ  །_  ཇི  སྐད་དུ  །_  ཡུལ་དང 
 ཏེ  ཆ་ཤས 						ཏེ 	ཆ་ཤས 	དང་བཅས་པ་ཞིག་ཏུ 	གྱུར་ན 	དེ་དག་གི 	ཆ་ཤས་དང 	bstod tshogs ka_.txt	     ཏེ  ཆ་ཤས  དང་བཅས་པ་ཞིག་ཏུ  གྱུར་ན  དེ་དག་གི  ཆ་ཤས་དང 
 ཏེ  ས་གསུམ་གྱི 						ཏེ 	ས་གསུམ་གྱི 	བླ་མ 	རྣམས 	ཐུགས་རྗེ 	-འི 	bstod tshogs ka_.txt	     ཏེ  ས་གསུམ་གྱི  བླ་མ  རྣམས  ཐུགས་རྗེ  -འི 
 ཏེ  །_ 						ཏེ 	།_ 	མཐའ 	ཡས་པའོ 	།_། 	འགྲོ 	bstod tshogs ka_.txt	     ཏེ  །_  མཐའ  ཡས་པའོ  །_།  འགྲོ 
 ཏེ  །_ 						ཏེ 	།_ 	གང་ལ་དེ 	ཡོད་པ་དེ་ལ 	དེ་སྐད་ཅེས་བྱའོ 	།_། 	bstod tshogs ka_.txt	     ཏེ  །_  གང་ལ་དེ  ཡོད་པ་དེ་ལ  དེ་སྐད་ཅེས་བྱའོ  །_། 
 ཏེ  །_ 						ཏེ 	།_ 	གང 	དག་ལ 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	     ཏེ  །_  གང  དག་ལ  རྣམ་པ  -ར 
 ཏེ  །_ 						ཏེ 	།_ 	བྱང 	ཆུབ 	སེམས་དཔའ 	-འི 	bstod tshogs ka_.txt	     ཏེ  །_  བྱང  ཆུབ  སེམས་དཔའ  -འི 
 ཏེ  །_ 						ཏེ 	།_ 	འདོད་པ་དང 	མྱ་ངན་ལ 	སོགས་པ 	གོམས་པ 	bstod tshogs ka_.txt	     ཏེ  །_  འདོད་པ་དང  མྱ་ངན་ལ  སོགས་པ  གོམས་པ 
 ཏེ  །_ 						ཏེ 	།_ 	མི 	བརྗོད་དུ 	མི 	རུང་བ 	bstod tshogs ka_.txt	     ཏེ  །_  མི  བརྗོད་དུ  མི  རུང་བ 
 ཏེ  །_ 						ཏེ 	།_ 	འདི 	ལྟར 	སྐྱོབ་པ 	རྣམས 	bstod tshogs ka_.txt	     ཏེ  །_  འདི  ལྟར  སྐྱོབ་པ  རྣམས 
 ཏེ  །_ 						ཏེ 	།_ 	གང 	དག་ལ 	ཡོན་ཏན་གྱི 	ཚོགས 	bstod tshogs ka_.txt	     ཏེ  །_  གང  དག་ལ  ཡོན་ཏན་གྱི  ཚོགས 
 ཏེ  འདི་ལ 						ཏེ 	འདི་ལ 	གཞན་ལ 	ཕན་པ 	མཛད་པ 	-འི 	bstod tshogs ka_.txt	     ཏེ  འདི་ལ  གཞན་ལ  ཕན་པ  མཛད་པ  -འི 
 ཏེ  །_ 						ཏེ 	།_ 	ཇི 	ལྟར 	འདོད་པ 	-འི 	bstod tshogs ka_.txt	     ཏེ  །_  ཇི  ལྟར  འདོད་པ  -འི 
 ཏེ  །_ 						ཏེ 	།_ 	རྟོག་པ་དང 	ལྡན་པ 	རྣམས་ནི 	སྦྱིན་པ་པོ 	bstod tshogs ka_.txt	     ཏེ  །_  རྟོག་པ་དང  ལྡན་པ  རྣམས་ནི  སྦྱིན་པ་པོ 
 ཏེ  །_ 						ཏེ 	།_ 	སངས 	རྒྱས 	བཅོམ་ལྡན 	འདས 	bstod tshogs ka_.txt	     ཏེ  །_  སངས  རྒྱས  བཅོམ་ལྡན  འདས 
 ཏེ  ལན་ཡང 						ཏེ 	ལན་ཡང 	སྔ་མ་ཡིན་ནོ 	།_། 	མགོན་པོ་ནི 	ས་གསུམ་གྱི་རྗེའོ 	bstod tshogs ka_.txt	     ཏེ  ལན་ཡང  སྔ་མ་ཡིན་ནོ  །_།  མགོན་པོ་ནི  ས་གསུམ་གྱི་རྗེའོ 
 ཏེ  །_ 						ཏེ 	།_ 	རྒྱུད 	འདི་ཉིད་ལས 	བྱར་རུང་བ 	ཉིད་དུ 	bstod tshogs ka_.txt	     ཏེ  །_  རྒྱུད  འདི་ཉིད་ལས  བྱར་རུང་བ  ཉིད་དུ 
 ཏེ  གཏན་ལ 						ཏེ 	གཏན་ལ 	ཕབ་པ 	།། 	དེ 	བཞིན 	bstod tshogs ka_.txt	     ཏེ  གཏན་ལ  ཕབ་པ  །།  དེ  བཞིན 
