 ནས  ཆེན་པོ 						ནས 	ཆེན་པོ 	བརྒྱད་ཀྱི 	མཆོད་རྟེན་ལ 	བསྟོད་པ 	།_ 	bstod tshogs ka_.txt	     ནས  ཆེན་པོ  བརྒྱད་ཀྱི  མཆོད་རྟེན་ལ  བསྟོད་པ  །_ 
 ནས ་པ 						ནས	་པ 	-ར་མཛད 	།_། 	ཡོན་ཏན 	རིན་ཆེན 	bstod tshogs ka_.txt	     ནས ་པ  -ར་མཛད  །_།  ཡོན་ཏན  རིན་ཆེན 
 ནས  །_། 						ནས 	།_། 	ཛེ 	ཏ 	-འི 	ཚལ་དུ 	bstod tshogs ka_.txt	     ནས  །_།  ཛེ  ཏ  -འི  ཚལ་དུ 
 ནས  གཤེགས 						ནས 	གཤེགས 	བླ་ན 	མེད་པ 	-ར་བབས 	།_། 	bstod tshogs ka_.txt	     ནས  གཤེགས  བླ་ན  མེད་པ  -ར་བབས  །_། 
 ནས  ཟུང་གི་ཚལ 						ནས 	ཟུང་གི་ཚལ 	།_། 	མཆོད 	རྟེན 	མྱ་ངན 	bstod tshogs ka_.txt	     ནས  ཟུང་གི་ཚལ  །_།  མཆོད  རྟེན  མྱ་ངན 
 ནས  ཆེན་པོ 						ནས 	ཆེན་པོ 	བརྒྱད་ཀྱི 	མཆོད་རྟེན་ལ 	བསྟོད་པ 	།_ 	bstod tshogs ka_.txt	     ནས  ཆེན་པོ  བརྒྱད་ཀྱི  མཆོད་རྟེན་ལ  བསྟོད་པ  །_ 
 ནས  ཆེན་པོ 						ནས 	ཆེན་པོ 	བརྒྱད་ཀྱི 	མཆོད་རྟེན་ལ 	བསྟོད་པ 	།༄༅༅།_། 	bstod tshogs ka_.txt	     ནས  ཆེན་པོ  བརྒྱད་ཀྱི  མཆོད་རྟེན་ལ  བསྟོད་པ  །༄༅༅།_། 
 ནས  ཆེན་པོ 						ནས 	ཆེན་པོ 	བརྒྱད་ཀྱི 	མཆོད་རྟེན་ལ 	བསྟོད་པ 	།_ 	bstod tshogs ka_.txt	     ནས  ཆེན་པོ  བརྒྱད་ཀྱི  མཆོད་རྟེན་ལ  བསྟོད་པ  །_ 
 ནས  །_། 						ནས 	།_། 	བསྐལ་པ་གྲངས 	མེད་གསུམ་དུ 	ཚོགས 	བསགས་ཏེ 	bstod tshogs ka_.txt	     ནས  །_།  བསྐལ་པ་གྲངས  མེད་གསུམ་དུ  ཚོགས  བསགས་ཏེ 
 ནས ་ཀྱང 						ནས	་ཀྱང 	_།_། 	གྲོང་ཁྱེར 	འདུལ 	མཛད 	bstod tshogs ka_.txt	     ནས ་ཀྱང  _།_།  གྲོང་ཁྱེར  འདུལ  མཛད 
 ནས ་ཀྱང 						ནས	་ཀྱང 	_།_། 	ཁྲོན་པ 	-ར 	དུས་བྱ 	bstod tshogs ka_.txt	     ནས ་ཀྱང  _།_།  ཁྲོན་པ  -ར  དུས་བྱ 
 ནས  འཁོར་ལོ་བསྐོར 						ནས 	འཁོར་ལོ་བསྐོར 	།_། 	མུ 	སྟེགས 	སྟོན་པ་དྲུག་ནི 	bstod tshogs ka_.txt	     ནས  འཁོར་ལོ་བསྐོར  །_།  མུ  སྟེགས  སྟོན་པ་དྲུག་ནི 
 ནས  མཛད་པ 						ནས 	མཛད་པ 	ཀུན་གྱི་མཐར 	།_། 	ཙུན 	ད 	bstod tshogs ka_.txt	     ནས  མཛད་པ  ཀུན་གྱི་མཐར  །_།  ཙུན  ད 
 ནས  མཐའ 						ནས 	མཐའ 	-ར་ཕྱིན 	།_། 	མྱ་ངན 	འདས 	bstod tshogs ka_.txt	     ནས  མཐའ  -ར་ཕྱིན  །_།  མྱ་ངན  འདས 
 ནས  ཆེན་པོ 						ནས 	ཆེན་པོ 	བརྒྱད་ཀྱི 	མཆོད་རྟེན་ལ 	བསྟོད་པ 	།_། 	bstod tshogs ka_.txt	     ནས  ཆེན་པོ  བརྒྱད་ཀྱི  མཆོད་རྟེན་ལ  བསྟོད་པ  །_། 
 ནས  །_། 						ནས 	།_། 	བསོད 	ནམ 	-ས 	ཡེ་ཤེས 	bstod tshogs ka_.txt	     ནས  །_།  བསོད  ནམ  -ས  ཡེ་ཤེས 
 ནས  །_། 						ནས 	།_། 	ལྷ་ལས 	བབས་ནས 	གླང་ཆེན 	ལྟར 	bstod tshogs ka_.txt	     ནས  །_།  ལྷ་ལས  བབས་ནས  གླང་ཆེན  ལྟར 
 ནས  ལྷ་མོ 						ནས 	ལྷ་མོ 	སྒྱུ་འཕྲུལ་གྱི 	།_། 	ལྷུམས་སུ 	ཞུགས 	bstod tshogs ka_.txt	     ནས  ལྷ་མོ  སྒྱུ་འཕྲུལ་གྱི  །_།  ལྷུམས་སུ  ཞུགས 
 ནས  །_། 						ནས 	།_། 	འགྲན 	ཟླ་མེད་པ 	-ར 	མཛད་ལ 	bstod tshogs ka_.txt	     ནས  །_།  འགྲན  ཟླ་མེད་པ  -ར  མཛད་ལ 
 ནས  །_། 						ནས 	།_། 	ཁྱིམ་ནས 	བྱུང་སྟེ 	མཁའ་ལ 	གཤེགས་ནས་ཀྱང 	bstod tshogs ka_.txt	     ནས  །_།  ཁྱིམ་ནས  བྱུང་སྟེ  མཁའ་ལ  གཤེགས་ནས་ཀྱང 
 ནས ་ནི 						ནས	་ནི 	།_། 	ནཻ་རཉྫ 	ན 	-འི 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  ནཻ་རཉྫ  ན  -འི 
 ནས  །_། 						ནས 	།_། 	བསམ 	གཏན 	མཆོག 	བརྙེས 	bstod tshogs ka_.txt	     ནས  །_།  བསམ  གཏན  མཆོག  བརྙེས 
 ནས  འབད་པ 						ནས 	འབད་པ 	དོན་ཡོད་ཕྱིར 	།_། 	མ 	ག་དྷྭ་ཡི 	bstod tshogs ka_.txt	     ནས  འབད་པ  དོན་ཡོད་ཕྱིར  །_།  མ  ག་དྷྭ་ཡི 
 ནས  །_། 						ནས 	།_། 	བྱང 	ཆུབ 	རྫོགས་པ 	-ར 	bstod tshogs ka_.txt	     ནས  །_།  བྱང  ཆུབ  རྫོགས་པ  -ར 
 ནས ་ནི 						ནས	་ནི 	།_། 	བཱ་རཱ་ཎ་སཱི་ལ 	སོགས 	གནས་མཆོག་ཏུ 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  བཱ་རཱ་ཎ་སཱི་ལ  སོགས  གནས་མཆོག་ཏུ 
 ནས  གདུལ་བྱ་རྣམས 						ནས 	གདུལ་བྱ་རྣམས 	།_། 	ཐེག་པ་གསུམ་ལ 	འགོད 	མཛད 	bstod tshogs ka_.txt	     ནས  གདུལ་བྱ་རྣམས  །_།  ཐེག་པ་གསུམ་ལ  འགོད  མཛད 
 ནས  །_། 						ནས 	།_། 	མུ 	སྟེགས 	སྟོན་པ་དྲུག་དང 	ལྷས་བྱིན་སོགས 	bstod tshogs ka_.txt	     ནས  །_།  མུ  སྟེགས  སྟོན་པ་དྲུག་དང  ལྷས་བྱིན་སོགས 
 ནས  །_། 						ནས 	།_། 	མྱ་ངན 	འདའ་བ 	-ར 	མཛད་ལ 	bstod tshogs ka_.txt	     ནས  །_།  མྱ་ངན  འདའ་བ  -ར  མཛད་ལ 
 ནས  །_། 						ནས 	།_། 	ཆ 	བརྒྱད 	སྐུ་གདུང 	མཛད་ལ 	bstod tshogs ka_.txt	     ནས  །_།  ཆ  བརྒྱད  སྐུ་གདུང  མཛད་ལ 
 ནས  འདོན་པ་ཞེས 						ནས 	འདོན་པ་ཞེས 	བྱ 	བ 	།༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     ནས  འདོན་པ་ཞེས  བྱ  བ  །༄༅༅།_།  རྒྱ 
 ནས  འདོན་པ་ཞེས 						ནས 	འདོན་པ་ཞེས 	བྱ་བ 	།_ 	འཇིག 	རྟེན 	bstod tshogs ka_.txt	     ནས  འདོན་པ་ཞེས  བྱ་བ  །_  འཇིག  རྟེན 
 ནས ་ནི 						ནས	་ནི 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  དེ  བཞིན  གཤེགས 
 ནས  འཕྱན་པ་བཞིན 						ནས 	འཕྱན་པ་བཞིན 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	     ནས  འཕྱན་པ་བཞིན  །_།  དེ  བཞིན  གཤེགས 
 ནས  འདོན་པ་ཞེས 						ནས 	འདོན་པ་ཞེས 	བྱ་བ 	སློབ་དཔོན 	ཆེན་པོ 	ཀླུ་སྒྲུབ་ཀྱིས 	bstod tshogs ka_.txt	     ནས  འདོན་པ་ཞེས  བྱ་བ  སློབ་དཔོན  ཆེན་པོ  ཀླུ་སྒྲུབ་ཀྱིས 
 ནས  །_། 						ནས 	།_། 	འདོད 	ཆགས་ལ 	སོགས 	མི་བཟད་པའི 	bstod tshogs ka_.txt	     ནས  །_།  འདོད  ཆགས་ལ  སོགས  མི་བཟད་པའི 
 ནས ་པ་དང 						ནས	་པ་དང 	།_། 	གང 	བསྟོད་གང་ལ 	བསྙེན་བཀུར་བགྱི 	bstod tshogs ka_.txt	     ནས ་པ་དང  །_།  གང  བསྟོད་གང་ལ  བསྙེན་བཀུར་བགྱི 
 ནས  ཡོང་ཡེ 						ནས 	ཡོང་ཡེ 	མི 	མངའ་ཞིང 	།_། 	གང་ལ་འང 	bstod tshogs ka_.txt	     ནས  ཡོང་ཡེ  མི  མངའ་ཞིང  །_།  གང་ལ་འང 
 ནས  གྱུར་པ 						ནས 	གྱུར་པ 	།_། 	གཞན་གྱི 	གནོད་པ 	བསལ་བ 	bstod tshogs ka_.txt	     ནས  གྱུར་པ  །_།  གཞན་གྱི  གནོད་པ  བསལ་བ 
 ནས ་པ 						ནས	་པ 	-འི་རིགས 	།_། 	གང་ཞིག 	ཉེས་དེ 	bstod tshogs ka_.txt	     ནས ་པ  -འི་རིགས  །_།  གང་ཞིག  ཉེས་དེ 
 ནས  །_། 						ནས 	།_། 	སྐྱེ་བོ 	དཀར་བ 	སྨོད་པ་མེད 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  སྐྱེ་བོ  དཀར་བ  སྨོད་པ་མེད  །_། 
 ནས  བཞིན 						ནས 	བཞིན 	བདག 	བཅོམ་འགྱུར 	།_། 	རྒྱ 	bstod tshogs ka_.txt	     ནས  བཞིན  བདག  བཅོམ་འགྱུར  །_།  རྒྱ 
 ནས ་ནི 						ནས	་ནི 	།_། 	མང་དུ 	བཅད་པ 	-ར 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  མང་དུ  བཅད་པ  -ར 
 ནས  །_། 						ནས 	།_། 	ལྕེ་ནི 	དོན 	ཅན 	མ 	bstod tshogs ka_.txt	     ནས  །_།  ལྕེ་ནི  དོན  ཅན  མ 
 ནས  སྤྱི་བརྟོལ་སྐྱེས 						ནས 	སྤྱི་བརྟོལ་སྐྱེས 	།_། 	སངས 	རྒྱས 	བཅོམ་ལྡན 	bstod tshogs ka_.txt	     ནས  སྤྱི་བརྟོལ་སྐྱེས  །_།  སངས  རྒྱས  བཅོམ་ལྡན 
 ནས  སྙིང་རྗེ 						ནས 	སྙིང་རྗེ 	མེད་པ་ནི 	།_། 	སྤྱོད་དམ 	མི 	bstod tshogs ka_.txt	     ནས  སྙིང་རྗེ  མེད་པ་ནི  །_།  སྤྱོད་དམ  མི 
 ནས  །_། 						ནས 	།_། 	འགྲོ་བ 	འདི་ནི 	ཉམ་ཐག་ཅེས 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  འགྲོ་བ  འདི་ནི  ཉམ་ཐག་ཅེས  །_། 
 ནས ་ནི 						ནས	་ནི 	།_། 	གཞན་གྱི 	གཞན་ནི 	བཅོལ་བ་བྱེད 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  གཞན་གྱི  གཞན་ནི  བཅོལ་བ་བྱེད 
 ནས ་ནི 						ནས	་ནི 	།_། 	སློང་ལ 	དགྱེས་པ 	འཕེལ 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  སློང་ལ  དགྱེས་པ  འཕེལ 
 ནས ་ནི 						ནས	་ནི 	།_། 	གཞན་ལ 	བདག་ཉིད 	བླངས་པ 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  གཞན་ལ  བདག་ཉིད  བླངས་པ 
 ནས ་སྲུང 						ནས	་སྲུང 	།_། 	ངན 	འགྲོས 	བསྙེངས 	bstod tshogs ka_.txt	     ནས ་སྲུང  །_།  ངན  འགྲོས  བསྙེངས 
 ནས  །_། 						ནས 	།_། 	སྐྱེ་བོ 	ཉོན་མོངས 	ཅན་ལ་བརྩེ 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  སྐྱེ་བོ  ཉོན་མོངས  ཅན་ལ་བརྩེ  །_། 
 ནས  དགྱེས 						ནས 	དགྱེས 	གྱུར་གང 	།_། 	དེ 	འདྲ 	bstod tshogs ka_.txt	     ནས  དགྱེས  གྱུར་གང  །_།  དེ  འདྲ 
 ནས  །_། 						ནས 	།_། 	བྱང 	ཆུབ 	གཉེར་བ 	-ར 	bstod tshogs ka_.txt	     ནས  །_།  བྱང  ཆུབ  གཉེར་བ  -ར 
 ནས ་ནི 						ནས	་ནི 	།_། 	བྱམས་པ་ལ་ནི 	བཞུགས་པ 	-ར་གྱུར 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  བྱམས་པ་ལ་ནི  བཞུགས་པ  -ར་གྱུར 
 ནས  བརྩོན་འགྲུས་བྱ 						ནས 	བརྩོན་འགྲུས་བྱ 	།_། 	དཀའ 	སྤྱད་ལས་ནི 	མ 	bstod tshogs ka_.txt	     ནས  བརྩོན་འགྲུས་བྱ  །_།  དཀའ  སྤྱད་ལས་ནི  མ 
 ནས ་ནི 						ནས	་ནི 	།_། 	ཉེས་པ 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  ཉེས་པ  རྣམ་པ  -ར 
 ནས  བསྟོད་པ་ཞེས 						ནས 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ་གཉིས་པའོ 	།།_།། 	ཡོན་ཏན 	bstod tshogs ka_.txt	     ནས  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ་གཉིས་པའོ  །།_།།  ཡོན་ཏན 
 ནས ་ཤིང 						ནས	་ཤིང 	།_། 	ཆགས 	བཅས་ཀྱང་ནི་ཕལ་ཆེ་བ 	།_། 	bstod tshogs ka_.txt	     ནས ་ཤིང  །_།  ཆགས  བཅས་ཀྱང་ནི་ཕལ་ཆེ་བ  །_། 
 ནས ་ནི 						ནས	་ནི 	།_། 	ཇི 	ལྟར 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  ཇི  ལྟར  ཁྱོད་ཀྱི 
 ནས ་བཏོན 						ནས	་བཏོན 	།_། 	ཡོན་ཏན 	སྤེལ་ནས 	རྣམ་པ 	bstod tshogs ka_.txt	     ནས ་བཏོན  །_།  ཡོན་ཏན  སྤེལ་ནས  རྣམ་པ 
 ནས  །_། 						ནས 	།_། 	ཇི 	ལྟར 	བདག་གི 	རྒྱུད་ལ་དེ 	bstod tshogs ka_.txt	     ནས  །_།  ཇི  ལྟར  བདག་གི  རྒྱུད་ལ་དེ 
 ནས ་ནི 						ནས	་ནི 	།_། 	བདག་གི 	ཡོན་ཏན 	དམན་པ 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  བདག་གི  ཡོན་ཏན  དམན་པ 
 ནས  །_། 						ནས 	།_། 	བདག 	ཉིད་ལ་ནི 	ཡོན་ཏན་བསྒྲུབ 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  བདག  ཉིད་ལ་ནི  ཡོན་ཏན་བསྒྲུབ  །_། 
 ནས ་ཁྱོད 						ནས	་ཁྱོད 	།_། 	མཆོག་ཏུ 	གྱུར་པ 	དེ་ཉིད་དང 	bstod tshogs ka_.txt	     ནས ་ཁྱོད  །_།  མཆོག་ཏུ  གྱུར་པ  དེ་ཉིད་དང 
 ནས ་ནི 						ནས	་ནི 	།_། 	ཅུང 	ཟད 	བརྗོད་པ 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  ཅུང  ཟད  བརྗོད་པ 
 ནས  བདུད་ལས 						ནས 	བདུད་ལས 	རྒྱལ་བ 	-ར་འགྱུར 	།_། 	ཁྱོད་ནི 	bstod tshogs ka_.txt	     ནས  བདུད་ལས  རྒྱལ་བ  -ར་འགྱུར  །_།  ཁྱོད་ནི 
 ནས  །_། 						ནས 	།_། 	ཆེན་པོ 	ལྟར་གང 	མ 	མཐོང་ངོ 	bstod tshogs ka_.txt	     ནས  །_།  ཆེན་པོ  ལྟར་གང  མ  མཐོང་ངོ 
 ནས ་མ་ཡིན་ཡང 						ནས	་མ་ཡིན་ཡང 	།_། 	གང་གིས 	རྒྱལ་བ 	-ར 	bstod tshogs ka_.txt	     ནས ་མ་ཡིན་ཡང  །_།  གང་གིས  རྒྱལ་བ  -ར 
 ནས ་ལ 						ནས	་ལ 	བརྟེན་པ་ཡི 	།_། 	བཟོད་པ 	-འི 	bstod tshogs ka_.txt	     ནས ་ལ  བརྟེན་པ་ཡི  །_།  བཟོད་པ  -འི 
 ནས ་ལ 						ནས	་ལ 	གནས་པ་གང 	།_། 	ངོ 	མཚར 	bstod tshogs ka_.txt	     ནས ་ལ  གནས་པ་གང  །_།  ངོ  མཚར 
 ནས ་སྐབས་ནི 						ནས	་སྐབས་ནི 	།_། 	རེ 	དོགས་ཀྱིས་ཀྱང 	ཤིན་ཏུ་བསྒྲིབས 	bstod tshogs ka_.txt	     ནས ་སྐབས་ནི  །_།  རེ  དོགས་ཀྱིས་ཀྱང  ཤིན་ཏུ་བསྒྲིབས 
 ནས ་འགྱུར 						ནས	་འགྱུར 	།_། 	ཕུན 	སུམ 	ཚོགས་ལས 	bstod tshogs ka_.txt	     ནས ་འགྱུར  །_།  ཕུན  སུམ  ཚོགས་ལས 
 ནས  །_། 						ནས 	།_། 	དབེན་པ 	-འི 	གནས་སུ 	བཞུགས་པ 	bstod tshogs ka_.txt	     ནས  །_།  དབེན་པ  -འི  གནས་སུ  བཞུགས་པ 
 ནས  བགྱིས་པ 						ནས 	བགྱིས་པ 	-ར་བས 	།_། 	འཇིག 	རྟེན 	bstod tshogs ka_.txt	     ནས  བགྱིས་པ  -ར་བས  །_།  འཇིག  རྟེན 
 ནས  །_། 						ནས 	།_། 	ད 	ལྟར 	བྱུང་ལ 	གུས་པ་ཡིས 	bstod tshogs ka_.txt	     ནས  །_།  ད  ལྟར  བྱུང་ལ  གུས་པ་ཡིས 
 ནས  །_། 						ནས 	།_། 	རིག་པ་ཡི་ནི 	མཚོ 	ནང་ནས 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  རིག་པ་ཡི་ནི  མཚོ  ནང་ནས  །_། 
 ནས  གྲོང་གི་མཐར 						ནས 	གྲོང་གི་མཐར 	།_། 	གདུལ 	བ 	-འི 	bstod tshogs ka_.txt	     ནས  གྲོང་གི་མཐར  །_།  གདུལ  བ  -འི 
 ནས ་གང 						ནས	་གང 	།_། 	ཉེར 	ཞི 	མཆོག་ལ 	bstod tshogs ka_.txt	     ནས ་གང  །_།  ཉེར  ཞི  མཆོག་ལ 
 ནས  བཞིན་དུ 						ནས 	བཞིན་དུ 	།_། 	ཐུགས 	རྗེ་གཙོ་དང 	ལྡན་པ 	bstod tshogs ka_.txt	     ནས  བཞིན་དུ  །_།  ཐུགས  རྗེ་གཙོ་དང  ལྡན་པ 
 ནས ་བདག 						ནས	་བདག 	ཉིད 	སྤངས་ནས་ཀྱང 	།_། 	རྫུ 	bstod tshogs ka_.txt	     ནས ་བདག  ཉིད  སྤངས་ནས་ཀྱང  །_།  རྫུ 
 ནས ་ཡིད་ལ 						ནས	་ཡིད་ལ 	བསམས 	བགྱིས་ན 	།_། 	རྡུལ་དང 	bstod tshogs ka_.txt	     ནས ་ཡིད་ལ  བསམས  བགྱིས་ན  །_།  རྡུལ་དང 
 ནས ་པས 						ནས	་པས 	།_། 	དེ 	སླད 	ཁྱོད་ཀྱིས 	bstod tshogs ka_.txt	     ནས ་པས  །_།  དེ  སླད  ཁྱོད་ཀྱིས 
 ནས  །_། 						ནས 	།_། 	གཞན 	དོན་ལ 	ཆགས 	ཐུགས 	bstod tshogs ka_.txt	     ནས  །_།  གཞན  དོན་ལ  ཆགས  ཐུགས 
 ནས  པར 						ནས 	པར 	བགྱི་བ་ལ 	ཐུག་ན 	།_། 	ཉོན་མོངས 	bstod tshogs ka_.txt	     ནས  པར  བགྱི་བ་ལ  ཐུག་ན  །_།  ཉོན་མོངས 
 ནས  ཡེ་ཤེས 						ནས 	ཡེ་ཤེས 	རྫོགས་པ་དང 	།_། 	རྟོགས 	པར 	bstod tshogs ka_.txt	     ནས  ཡེ་ཤེས  རྫོགས་པ་དང  །_།  རྟོགས  པར 
 ནས  དད་པ་དང 						ནས 	དད་པ་དང 	།_། 	ཉོན་མོངས 	ཀུན་ལས་རྣམ 	འགྲོལ་ཕྱིར 	bstod tshogs ka_.txt	     ནས  དད་པ་དང  །_།  ཉོན་མོངས  ཀུན་ལས་རྣམ  འགྲོལ་ཕྱིར 
 ནས  ངེས་པ 						ནས 	ངེས་པ 	-ར 	འཇིག་པ 	-འི་ཕྱིར 	།_། 	bstod tshogs ka_.txt	     ནས  ངེས་པ  -ར  འཇིག་པ  -འི་ཕྱིར  །_། 
 ནས ་ལ 						ནས	་ལ 	།_། 	གང་དུ 	བདུད་ཀྱིས 	མི 	bstod tshogs ka_.txt	     ནས ་ལ  །_།  གང་དུ  བདུད་ཀྱིས  མི 
 ནས ་དང 						ནས	་དང 	བྲལ་བ 	-འི་ཕྱིར 	།_། 	མུ 	bstod tshogs ka_.txt	     ནས ་དང  བྲལ་བ  -འི་ཕྱིར  །_།  མུ 
 ནས ་སྐབས 						ནས	་སྐབས 	ཐམས་ཅད་དུ 	།_། 	སྐྱེ 	དགུ 	bstod tshogs ka_.txt	     ནས ་སྐབས  ཐམས་ཅད་དུ  །_།  སྐྱེ  དགུ 
 ནས  གདུང་བ་དང 						ནས 	གདུང་བ་དང 	ལྡན་ཕྱིར 	།_། 	སྨན་པ 	བཞིན་དུ 	bstod tshogs ka_.txt	     ནས  གདུང་བ་དང  ལྡན་ཕྱིར  །_།  སྨན་པ  བཞིན་དུ 
 ནས ་ལགས 						ནས	་ལགས 	།_། 	འཇིགས་པ 	མི་བཟད 	རྣམས་སུ་ཡང 	bstod tshogs ka_.txt	     ནས ་ལགས  །_།  འཇིགས་པ  མི་བཟད  རྣམས་སུ་ཡང 
 ནས  མིན 						ནས 	མིན 	འཇིག་རྟེན 	དོགས་པ་ཅན 	།_། 	སྡིག་པ 	bstod tshogs ka_.txt	     ནས  མིན  འཇིག་རྟེན  དོགས་པ་ཅན  །_།  སྡིག་པ 
 ནས  བསྒྲུབ 						ནས 	བསྒྲུབ 	སླད་དུ 	།_། 	རྨུགས་ལ 	སོགས་པ 	bstod tshogs ka_.txt	     ནས  བསྒྲུབ  སླད་དུ  །_།  རྨུགས་ལ  སོགས་པ 
 ནས  ངེས་པ 						ནས 	ངེས་པ 	-ར 	རྫོགས་ནས་ནི 	།_། 	ཕྱི་ནས་བདེན་ལ 	bstod tshogs ka_.txt	     ནས  ངེས་པ  -ར  རྫོགས་ནས་ནི  །_།  ཕྱི་ནས་བདེན་ལ 
 ནས  ཁྱོད 						ནས 	ཁྱོད 	མཚང་འབྲུ 	།_། 	གང་ཞིག 	ས་བོན 	bstod tshogs ka_.txt	     ནས  ཁྱོད  མཚང་འབྲུ  །_།  གང་ཞིག  ས་བོན 
 ནས ་ལ 						ནས	་ལ 	ཕན་པ 	-ར་བགྱིད 	།_། 	ཕོངས 	bstod tshogs ka_.txt	     ནས ་ལ  ཕན་པ  -ར་བགྱིད  །_།  ཕོངས 
 ནས ་ལ 						ནས	་ལ 	ཐུགས་རྗེ་བས 	།_། 	ཀུན་ལ 	ཕན་པ 	bstod tshogs ka_.txt	     ནས ་ལ  ཐུགས་རྗེ་བས  །_།  ཀུན་ལ  ཕན་པ 
 ནས  །_། 						ནས 	།_། 	དུས 	གཅིག 	ཡོངས་སུ 	སྨིན 	bstod tshogs ka_.txt	     ནས  །_།  དུས  གཅིག  ཡོངས་སུ  སྨིན 
 ནས  རྣམས 						ནས 	རྣམས 	ལ 	།_།_ 	-ར་བ 	ལྟ་བུ 	bstod tshogs ka_.txt	     ནས  རྣམས  ལ  །_།_  -ར་བ  ལྟ་བུ 
 ནས  ཇི་ལྟར 						ནས 	ཇི་ལྟར 	སྣོད 	གྱུར་པའི 	།_། 	ཡོངས་སུ 	bstod tshogs ka_.txt	     ནས  ཇི་ལྟར  སྣོད  གྱུར་པའི  །_།  ཡོངས་སུ 
 ནས ་ནི 						ནས	་ནི 	།_། 	སླར་ཡང 	ཐུགས་ནི 	མ 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  སླར་ཡང  ཐུགས་ནི  མ 
 ནས  འགོད 						ནས 	འགོད 	མཛད་དང 	།_། 	ཁྱོད་ཀྱི 	འཇིག་རྟེན་ལ 	bstod tshogs ka_.txt	     ནས  འགོད  མཛད་དང  །_།  ཁྱོད་ཀྱི  འཇིག་རྟེན་ལ 
 ནས ་ནི 						ནས	་ནི 	།_། 	དེ 	ལྟར 	ཡོན་ཏན 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  དེ  ལྟར  ཡོན་ཏན 
 ནས ་ནི 						ནས	་ནི 	།_། 	འགྲན་ཟླ 	བཞིན་དུ 	གཅིག་ནས་གཅིག 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  འགྲན་ཟླ  བཞིན་དུ  གཅིག་ནས་གཅིག 
 ནས  བདེ་བ 						ནས 	བདེ་བ 	མ 	ཐོབ་པ 	།_། 	སྔོན 	bstod tshogs ka_.txt	     ནས  བདེ་བ  མ  ཐོབ་པ  །_།  སྔོན 
 ནས  ཐོབ་པ་ཡང 						ནས 	ཐོབ་པ་ཡང 	།_། 	སྤངས་པ 	-འི 	མཛད་པ 	bstod tshogs ka_.txt	     ནས  ཐོབ་པ་ཡང  །_།  སྤངས་པ  -འི  མཛད་པ 
 ནས ་ཀྱང 						ནས	་ཀྱང 	།_། 	སྡུག 	བསྔལ 	ལྡན་པ 	bstod tshogs ka_.txt	     ནས ་ཀྱང  །_།  སྡུག  བསྔལ  ལྡན་པ 
 ནས  །_། 						ནས 	།_། 	སྐད་ཅིག 	ཉིད་ལ 	ཡོངས་སུ་བསྒྱུར 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  སྐད་ཅིག  ཉིད་ལ  ཡོངས་སུ་བསྒྱུར  །_། 
 ནས  །_། 						ནས 	།_། 	རན་མང 	གཏིང 	བ 	-འི 	bstod tshogs ka_.txt	     ནས  །_།  རན་མང  གཏིང  བ  -འི 
 ནས ་མལ་དུ 						ནས	་མལ་དུ 	།_། 	བརྟན 	རྣམས་བསོད 	ཉམས 	bstod tshogs ka_.txt	     ནས ་མལ་དུ  །_།  བརྟན  རྣམས་བསོད  ཉམས 
 ནས  བཤད་པ 						ནས 	བཤད་པ 	-འང་མཛད 	།_། 	རྒྱུ 	མིན 	bstod tshogs ka_.txt	     ནས  བཤད་པ  -འང་མཛད  །_།  རྒྱུ  མིན 
 ནས ་ནི 						ནས	་ནི 	།_། 	ཕྱི་ནས 	ཆོས་ནི 	བསྟན་པ་མཛད 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  ཕྱི་ནས  ཆོས་ནི  བསྟན་པ་མཛད 
